id,category_id,gender_id,name,description,image,front_image,back_image,mask_image,rarity,effects,story_notes
460,19,1,plant Crimson Spellbreaker shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/plant Crimson Spellbreaker shoulder-f-set6p.png,,,,common,,
461,19,2,Plant  Emberstorm Shoulderguards,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/plant Emberstorm Armor shoulder-m-front-set11p.png,,,,epic,,
462,19,2,Plant Legion Armor Shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/plant Legion Armor shoulder-m-front-set30p.png,,,,rare,,
463,19,2,plant Lepirox Valor shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/plant Lepirox Valor shoulder-m-front-set33p.png,,,,rare,,
464,19,1,plant Luminous Sea Armor shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/plant Luminous Sea Armor shoulder-f-set34p.png,,,,common,,
465,19,2,Plant Trainee's Shoulders,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/plant Merimora shoulder-m-front-set37p.png,,,,rare,,
466,19,1,plant Vasukani Pride shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/plant Vasukani Pride shoulder-f-set55p.png,,,,common,,
467,19,2,Plant Vovelgoth Shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/plant Vovelgoth shoulder-m-front-set56p.png,,,,rare,,
468,19,1,void Auxilus Stormwing shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/void Auxilus Stormwing shoulder-f-set4v.png,,,,epic,,
469,19,1,void Crimson Spellbreaker shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/void Crimson Spellbreaker shoulder-f-set6v.png,,,,epic,,
470,19,2,Void  Emberstorm Shoulderguards,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/void Emberstorm Armor shoulder-m-front-set11v.png,,,,legendary,,
471,19,2,Void Legion Armor Shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/void Legion Armor shoulder-m-front-set30v.png,,,,legendary,,
472,19,2,void Lepirox Valor shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/void Lepirox Valor shoulder-m-front-set33v.png,,,,legendary,,
473,19,1,void Luminous Sea Armor shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/void Luminous Sea Armor shoulder-f-set34v.png,,,,epic,,
474,19,2,Void Trainee's Shoulders,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/void Merimora shoulder-m-front-set37v.png,,,,legendary,,
475,19,1,void Vasukani Pride shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/void Vasukani Pride shoulder-f-set55v.png,,,,epic,,
476,19,2,Void Vovelgoth Shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/void Vovelgoth shoulder-m-front-set56v.png,,,,legendary,,
477,19,1,water Auxilus Stormwing shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/water Auxilus Stormwing shoulder-f-set4w.png,,,,common,,
478,19,1,water Crimson Spellbreaker shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/water Crimson Spellbreaker shoulder-f-set6w.png,,,,common,,
479,19,2,Water  Emberstorm Shoulderguards,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/water Emberstorm Armor shoulder-m-front-set11w.png,,,,epic,,
480,19,2,Water Legion Armor Shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/water Legion Armor shoulder-m-front-set30w.png,,,,rare,,
481,19,2,water Lepirox Valor shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/water Lepirox Valor shoulder-m-front-set33w.png,,,,rare,,
482,19,1,water Luminous Sea Armor shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/water Luminous Sea Armor shoulder-f-set34w.png,,,,common,,
483,19,2,Water Trainee's Shoulders,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/water Merimora shoulder-m-front-set37w.png,,,,rare,,
484,19,1,water Vasukani Pride shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/water Vasukani Pride shoulder-f-set55w.png,,,,common,,
485,19,2,Water Vovelgoth Shoulder,,https://d2pdcsofh1vza7.cloudfront.net/masters/ITEMS/SHOULDER ARMOR/water Vovelgoth shoulder-m-front-set56w.png,,,,rare,,
